Type;Post URL;Content;Timestamp;Media URL;Impressions (Organic);Impressions (Paid);Reach (Organic);Reach (Paid);Replies;Taps Back;Taps Forward;Exits
"VIDEO";"https://instagram.com/stories/tv_publica/3041197118732849757";"@carnavaldelostekis @lostekisoficial @trapocoletti @elcoppa  @elcoppa @trapocoletti @lostekisoficial @carnavaldelostekis";2023-02-18 18:22;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/B54D5D0EA1B37FC3B236A2A9C1A5BEA7_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=1815613418823496_436417493&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0I1NEQ1RDBFQTFCMzdGQzNCMjM2QTJBOUMxQTVCRUE3X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRGpBelJQY010U2hCT2dFQUZFTl9uemRza292YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACburd%2Bl%2B7fFQBUCKAJDMywXQED8SbpeNT8YEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfC3BGwfgpCX7RWDRIVxj23HNWz9O32CNwNGHkzEfAK4VQ&oe=63F3487B&_nc_sid=ea0b6e&_nc_rid=10a0ac4ef8";2322;;2322;;2;44;2179;80
"VIDEO";"https://instagram.com/stories/tv_publica/3041151814964802080";"@elcoppa  @carnavaldelostekis @lostekisoficial @manyinlope  @trapocoletti";2023-02-18 16:52;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/B04E2EF9507B3FDBA6C6BDEBFC3F5490_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=1160877731286830_3755693045&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0IwNEUyRUY5NTA3QjNGREJBNkM2QkRFQkZDM0Y1NDkwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQ0lVemhQMWRsRUpYWGtNQUFORk5XMEdHdUphYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbU4djsmPjfPxUCKAJDMywXQEAvO2RaHKwYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfD_k_ar6Lmfn2AukLo2oLEQ9tx2m5vli6R7LbPAlwcvWA&oe=63F2ED3E&_nc_sid=ea0b6e&_nc_rid=15ca1583a2";2277;;2277;;1;74;2118;87
"VIDEO";"https://instagram.com/stories/tv_publica/3041122440089687809";"@lostekisoficial @carnavaldelostekis";2023-02-18 15:52;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/CD4A69130D0D57D8D810AA334A815EAB_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=689716216234170_3197518175&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0NENEE2OTEzMEQwRDU3RDhEODEwQUEzMzRBODE1RUFCX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQkE1emhQQjZidlNwUklEQVBIbHhWU0J4RVZhYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACam4eqJ1uPgPxUCKAJDMywXQEud0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBwkac_yHIzc2pFRLNzEslRTQ8A2KfQA-EMx7kIfK8dRQ&oe=63F353B4&_nc_sid=ea0b6e&_nc_rid=31aa5fe304";2358;;2358;;2;72;2189;91
"VIDEO";"https://instagram.com/stories/tv_publica/3041021498778195408";"@pachayok @carnavaldelostekis @elcoppa @lostekisoficial  @elcoppa";2023-02-18 12:33;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/04424BADA19BBB8A10EC955903A99A9D_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=107&vs=484467923719833_2930623167&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzA0NDI0QkFEQTE5QkJCOEExMEVDOTU1OTAzQTk5QTlEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRzdveFJOYmVLREFVYThDQURoakRoZi1sTVo5YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbY0K2MsrrnPxUCKAJDMywXQEdWJN0vGqAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBggyeY9kWe_uCagqehYhHG7StBuRqqg4soFMFKN4k7Lg&oe=63F34694&_nc_sid=ea0b6e&_nc_rid=231c4c2e0f";1856;;1856;;1;44;1776;83
"VIDEO";"https://instagram.com/stories/tv_publica/3041019656463864159";"@carnavaldelostekis @elcoppa @carnavaldelostekis @pachayok";2023-02-18 12:30;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/AB4FD51E662D114D5F2DBEC243632AB6_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=104&vs=513963444151199_2157765787&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0FCNEZENTFFNjYyRDExNEQ1RjJEQkVDMjQzNjMyQUI2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUEg1ekJQZHBWZGRqYklBQU5DazcyTlFrMFZyYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbG9v6E%2FIPtQBUCKAJDMywXQE1fnbItDlYYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDSIrRUBONYugdntXcEqyYtglLJx3RHY7jckOBACqcu-w&oe=63F2ED59&_nc_sid=ea0b6e&_nc_rid=04c466dcdc";1943;;1943;;0;63;1812;90
"VIDEO";"https://instagram.com/stories/tv_publica/3041012905010114707";"@carnavaldelostekis @lostekisoficial";2023-02-18 12:10;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/BA48C66BF665E84F705039B369DC0291_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=2344278222406260_4097149029&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0JBNDhDNjZCRjY2NUU4NEY3MDUwMzlCMzY5REMwMjkxX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTTQzeVJQRHduWENHc1lBQUhxWnB3Rlg3bVk2YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbQscyfjI3uPxUCKAJDMywXQEv7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfA5EXQQSR0AbhIfhFlKKRMG5uT-whnuzOAuWMYdpm25Sg&oe=63F34B71&_nc_sid=ea0b6e&_nc_rid=e85c70d6c5";2139;;2138;;2;42;1874;102
"VIDEO";"https://instagram.com/stories/tv_publica/3040723686727606824";"@condorsbarbati @carnavaldelostekis @lostekisoficial @bersuitok";2023-02-18 02:42;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/48482CD453BE18A3E790914038E5D299_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=1230503744526992_3480411702&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzQ4NDgyQ0Q0NTNCRTE4QTNFNzkwOTE0MDM4RTVEMjk5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSllFeEJNMjdLUjc4dWNFQUZaNmczZDNzaVluYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACawyti4sMC5PxUCKAJDMywXQDc7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAn_DmpXK4sdbtAJHPkM4Q82EB2EZIwEFjYnpSVmw297A&oe=63F369F2&_nc_sid=ea0b6e&_nc_rid=eca49eaeef";1607;;1597;;0;45;1481;120
"VIDEO";"https://instagram.com/stories/tv_publica/3040705575664097999";"@condorsbarbati @bersuitok @lostekisoficial @carnavaldelostekis  @elcoppa  @condorsbarbati";2023-02-18 02:05;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/154AF62369D2F38C6C8567A49EEEFBB7_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=1235476750732841_4195144253&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzE1NEFGNjIzNjlEMkYzOEM2Qzg1NjdBNDlFRUVGQkI3X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRGtqcnhNWjUxdDMxemdFQUt4WUZDMzczbkZmYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaG17uvt%2FDVPxUCKAJDMywXQE1rhR64UewYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBp7dfvh6razcAFj4Kqsp-JPRwXbl3yHEFoKL8zYgO-0w&oe=63F36A22&_nc_sid=ea0b6e&_nc_rid=d0ec68af59";1639;;1626;;0;55;1562;68
"VIDEO";"https://instagram.com/stories/tv_publica/3040678124221132896";"@lostekisoficial @carnavaldelostekis @bersuitok  @condorsbarbati";2023-02-18 01:11;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/D44A158D1219218F041F5272EDF3208F_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=110&vs=718726519709989_1849637786&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Q0NEExNThEMTIxOTIxOEYwNDFGNTI3MkVERjMyMDhGX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTGtfc1JQZm1vdk9JbVlWQURiRjdqRkdGWU05YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbUx6nrteb1QBUCKAJDMywXQDoiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDBCji4MzWj0Q3KWygjiCpi2G76KY5EPfFjAMBwPAuWdw&oe=63F3024A&_nc_sid=ea0b6e&_nc_rid=3229341a3e";1656;;1634;;0;48;1533;88
"VIDEO";"https://instagram.com/stories/tv_publica/3040644124303716397";"@lostekisoficial @carnavaldelostekis @jose_puccio_bass_tekis @ponce_puccio_bass_tekis @trapocoletti @juanjopestoni @manyinlope  @elcoppa";2023-02-18 00:03;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/C04E6822C9A8D768FF65B9509EB53E99_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=761673458707849_1019192164&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0MwNEU2ODIyQzlBOEQ3NjhGRjY1Qjk1MDlFQjUzRTk5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQkVIeXhPRmVkQ285ZndCQUZmay10TGd0VTFWYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaImITG9Z%2FvPxUCKAJDMywXQEbEeuFHrhQYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAApGJUmtQisYn7wDbkeBz_oKbOU4FZPvh4jwNHR1j-jQ&oe=63F36FE2&_nc_sid=ea0b6e&_nc_rid=7d626e0bf0";1628;;1628;;3;72;1526;80
"VIDEO";"https://instagram.com/stories/tv_publica/3040611708524605073";"@rip.dillom @carnavaldelostekis @lostekisoficial";2023-02-17 22:59;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7446483FAEFC63A333B825109746ACBB_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=766819858198424_3602894756&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzc0NDY0ODNGQUVGQzYzQTMzM0I4MjUxMDk3NDZBQ0JCX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUFVicmhNVEhOYU44OFVBQUl6bEZDODJQTmhoYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbU%2FP23s%2FP2PxUCKAJDMywXQEmmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCR4Sa3Ktp7FwunqGmbcGqYcB0mc9VQUy-eifubVD36wg&oe=63F1EF5D&_nc_sid=ea0b6e&_nc_rid=259a472523";1766;;1749;;2;50;1672;101
"VIDEO";"https://instagram.com/stories/tv_publica/3040595081397592016";"@orquestadeliovaldez  @carnavaldelostekis  @diegoknoblovits  @ivonnemusica  @elcoppa  @pablofidelok  @donpedrojarras";2023-02-17 22:26;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/D946653F2378FC75A194DB9029621B87_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=588946093104224_353331225&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Q5NDY2NTNGMjM3OEZDNzVBMTk0REI5MDI5NjIxQjg3X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRVFFdFJPQzFJSkpQODBBQUN4YUY5S0xXREF6YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbQsoTH4tvyPxUCKAJDMywXQEfbxqfvnbIYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAxM-oQAVbjUh0h-zaSen62nCyu39md7GAp6XDfYVlVrw&oe=63F2013D&_nc_sid=ea0b6e&_nc_rid=7cb3fe8f85";1987;;1972;;1;52;1712;135
"IMAGE";"https://instagram.com/stories/tv_publica/3040500095338477606";"";2023-02-17 19:17;"https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/331350295_1378301196324126_2361250540666964006_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeGEqjgsk7WzvlUSOHCJ8tBNGL7u0Pe8e5IYvu7Q97x7kiIZJMEVK8vM0C2GBwH8-3s&_nc_ohc=YECY5UtysuUAX_blpS7&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AB9oSrcEAAAA&oh=00_AfARP_i62oB7vY5qrlK-D6wgn1iRNu0RIjpGjccEaIlHMQ&oe=63F4995D";2288;;2246;;0;90;2015;245
"VIDEO";"https://instagram.com/stories/tv_publica/3040487712038825947";"@orquestadeliovaldez @ivonnemusica @lostekisoficial @carnavaldelostekis @donpedrojarras @pablofidelok";2023-02-17 18:51;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/84442AF81B75DB6814DFCBD329F7F5A8_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=110&vs=1325668884894821_919264925&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg0NDQyQUY4MUI3NURCNjgxNERGQ0JEMzI5RjdGNUE4X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHS183eGhPRC1JbGNPdVFMQU9ZQ2UwTU5hUVVPYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbA4%2BTvo4znPxUCKAJDMywXQE0ZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBMD2XFGp0pdwFHDSyMJ7kE_rEL_2akxttOJysfwmApBg&oe=63F1BC77&_nc_sid=ea0b6e&_nc_rid=a0fd72288b";2548;;2511;;0;105;2181;191
"VIDEO";"https://instagram.com/stories/tv_publica/3040417519706846478";"@elcoppa @lostekisoficial @carnavaldelostekis @juanjopestoni";2023-02-17 16:33;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/B14048C6B014AFE865BDF8EDCCC8268A_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=111&vs=1304649093425830_1685587522&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0IxNDA0OEM2QjAxNEFGRTg2NUJERjhFRENDQzgyNjhBX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQ1VQdEJPT1RsMUhnOG9BQU1wcDl5ZXFwbTR0YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaGrPylu7XpPxUCKAJDMywXQEgIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDsrIt3H6PcZFlsI9TywEn8CGP-dyOwKr7ZXslwMEgY4g&oe=63F19B1B&_nc_sid=ea0b6e&_nc_rid=577bc50daa";3618;;3618;;3;149;2627;450
"IMAGE";"https://instagram.com/stories/tv_publica/3039797226650122799";"⚽️";2023-02-16 20:01;"https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/331132677_164736039677139_3021077325293020987_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeF4wLj7D-1UZ6L5j6kDcS_PQUJo_goH1edBQmj-CgfV59JgoDnYpJVXRV9JuGATEHE&_nc_ohc=rPHzAP20-zYAX_tQEmn&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AB9oSrcEAAAA&oh=00_AfBljGiordyUe_J-HAM2hf37z1KIJ_vzmztYqagqRuvaLQ&oe=63F42469";2780;;2772;;3;100;2350;379
"VIDEO";"https://instagram.com/stories/tv_publica/3039707875472741743";"@lauale257  @2cumpas  @lostekisoficial  @elcoppa  @cesar_y_su_grupo_felicidad";2023-02-16 17:03;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/854A9DE6E33718041D9C1BF9762E17AA_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=963567557963825_611120155&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg1NEE5REU2RTMzNzE4MDQxRDlDMUJGOTc2MkUxN0FBX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRU5pcHhOaHFjdVZwQkFDQUZqN3QxMkdwc1o0YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaszoDMoo2KQBUCKAJDMywXQEC64UeuFHsYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBmGVQ7k2HJkVsnvgK_LL_t9E4G28Hn0Mg_SDeLES_hvw&oe=63F0B9BF&_nc_sid=ea0b6e&_nc_rid=2da846f43e";2026;;1990;;1;132;1795;216
"VIDEO";"https://instagram.com/stories/tv_publica/3039668013193349308";"@2cumpas @tano_jujuy @lostekisoficial @elcoppa";2023-02-16 15:44;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/CA4EC4889611BAE263B56D969A629BB9_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=901433564239943_3517389663&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0NBNEVDNDg4OTYxMUJBRTI2M0I1NkQ5NjlBNjI5QkI5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTlYycWhPdlpGekh4TU1CQUM2Qml1Ym12MDlDYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaupPqWotqcQBUCKAJDMywXQEwzdLxqfvoYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAiY64No7XwYQh4U6L2IsVceMfkj5A0FknytSKW13Qp3Q&oe=63F079E5&_nc_sid=ea0b6e&_nc_rid=ecaf07ab2c";1996;;1943;;1;75;1826;168
"VIDEO";"https://instagram.com/stories/tv_publica/3039577420245146015";"@taniawed @marianoanga";2023-02-16 12:44;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/D2464A74A894A7C0DCFBA9942D2DAB8C_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=111&vs=1313893602800876_3392365884&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0QyNDY0QTc0QTg5NEE3QzBEQ0ZCQTk5NDJEMkRBQjhDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTzA1d0JQcmM3d2h4SFVBQU9JMGpzeTRyOHNiYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa2h8nroa7kPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfB456Cfaxs6KlZF-7tP6qLkDgV9v2HPKXDykvT54D8o9A&oe=63F0492A&_nc_sid=ea0b6e&_nc_rid=24eb683def";2124;;2124;;1;9;1654;204
"VIDEO";"https://instagram.com/stories/tv_publica/3038941774992208317";"@fiestadelaplaya @lakongaoficial @tamagninipablo @luckra";2023-02-15 14:46;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/EB45B2E74E45D894C0453BC9F2E45798_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=575880557919250_1207940366&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0VCNDVCMkU3NEU0NUQ4OTRDMDQ1M0JDOUYyRTQ1Nzk4X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRTNIdlJPbFR2UDJOWEVBQUJHQ0pfU2Q2LXBZYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbovvWOicCaQBUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAHCZVDbPLF2qdKVQmJOtjzz-zk__Mk9ilpq199Ip_3jw&oe=63EF0153&_nc_sid=ea0b6e&_nc_rid=e0d2d85495";1020;;1020;;0;22;815;191
"VIDEO";"https://instagram.com/stories/tv_publica/3038912576378465498";"@flor.fdz @caissameza @juancruzariastdf  #ag3";2023-02-15 14:43;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/CA4D51FD635190A28AC6C4E821F312BD_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=102&vs=1891184347946959_3932606385&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0NBNEQ1MUZENjM1MTkwQTI4QUM2QzRFODIxRjMxMkJEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRlhzd2hNUUFjeDVhTVVBQUMySVZRMjhJWnRfYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbcx7vK8KKTQBUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBQ-Lfv1Qb-y63Er8kJtQC96ykkngHzQE9psXJkKIt74g&oe=63EF2904&_nc_sid=ea0b6e&_nc_rid=ebfd5748cb";1231;;1231;;0;15;984;100
"VIDEO";"https://instagram.com/stories/tv_publica/3038409539272795742";"@marianoanga @taniawed";2023-02-14 22:04;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/2E426C717C262C720D727969DA0604A1_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=104&vs=1389476105141261_1819700761&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzJFNDI2QzcxN0MyNjJDNzIwRDcyNzk2OURBMDYwNEExX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHR1dad0JORXpjQ3BGMDhIQUZYVHBhdEVQbFV5YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaW86Dcpe2RQBUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBjfWYq2xAC2yVfyYtQyjPBCWjkjTS0VM_j1TTTxa-jcw&oe=63EE4653&_nc_sid=ea0b6e&_nc_rid=5ca8ffc83a";1237;;1237;;0;58;1019;167
